Time,Disp,Force,CrackExt,G_I
82.6,6.00910132,101.1808134792,47.839979792,0.723436152930322
82.8,6.027548557,101.195448123,47.852345827,0.72558653138623
83,6.047289338,101.195448123,47.88944391,0.727435350182961
83.2,6.064277447,101.4880075524,47.926542004,0.731058029482332
83.4,6.077420793,101.5172323578,47.926542004,0.732853454208926
83.6,6.095306274,101.3563402404,47.951274063,0.733491187680705
83.8,6.114877797,101.4588272292,47.963640087,0.736412747268231
84,6.133313324,101.2832115036,47.988372146,0.736998880855958
84.2,6.14825537,101.4148343334,48.000738181,0.739576158627736
84.4,6.163378858,101.5172323578,48.02547024,0.741786354845069
84.6,6.182877626,101.4148343334,48.050202299,0.743024495527902
84.8,6.201572221,101.6634898314,48.074934358,0.74673877615517
85,6.214717903,101.6635343136,48.112032441,0.747782040347574
85.2,6.231535626,101.8243819488,48.112032441,0.750991932276393
85.4,6.250895584,101.7367075326,48.124398476,0.752495465546377
85.6,6.27004554,101.4148788156,48.149130535,0.752051403586413
85.8,6.285866409,101.4879630702,48.149130535,0.754492345031247
86,6.300764478,101.2978461474,48.248058771,0.753415199684901
86.2,6.318332549,101.502597714,48.248058771,0.757043016463405
86.4,6.338420592,101.2832115036,48.309888913,0.756900607319398
86.6,6.3554453,101.122274904,48.346987007,0.757183430083638
86.8,6.367934546,101.3709748842,48.38408509,0.759991389591174
87,6.386114338,101.1808134792,48.470647302,0.759459445064949
87.2,6.404872699,101.3709748842,48.569575538,0.761666399634268
87.4,6.421103637,101.2832559858,48.581941562,0.762753983997126
87.6,6.436711979,101.385609528,48.606673621,0.765016100506026
87.8,6.454935286,101.4441481032,48.656137739,0.766894165306349
88,6.473971064,101.5318670016,48.668503774,0.769637674963114
88.2,6.490523957,101.751253212,48.705601857,0.7727211836185
88.4,6.505515059,101.6928036012,48.779798034,0.772958302844068
88.6,6.523163203,101.7220728888,48.804530093,0.774910281237975
88.8,6.542171581,101.8975106856,48.829262152,0.77813938485089
89,6.559677985,101.9560492608,48.965288471,0.778638173998803
89.2,6.573938855,102.0146323182,48.977654506,0.780594639336572
89.4,6.589810357,102.0292224798,49.014752589,0.782036210170746
